EVENT_ID,BEGIN_DATE,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,
5459818,6/9/2005,1925,35.56667,-101.18333,
5460080,6/9/2005,2017,35.6,-100.1,
5464708,6/9/2005,2220,PADUCAH,6/9/2005,Measured by the Texas Tech/West Texas mesonet station.
5464709,6/9/2005,2227,34,-100.35,
5455169,6/10/2005,1347,32.01667,-100.31667,
5460353,6/11/2005,1855,35.2,-101.96667,
5460358,6/11/2005,1910,35.15,-101.88333,
5460360,6/11/2005,1916,35,-101.95,
5460363,6/11/2005,1935,35.08333,-101.8,
5460365,6/11/2005,1955,35.08333,-101.78333,
5459388,6/11/2005,2100,HEREFORD,6/11/2005,Measured at the Texas MesoNet site located near Hereford.
5457356,6/13/2005,1835,33.98333,-98.5,
5458643,6/13/2005,2015,33.65,-97.23333,
5458637,6/13/2005,2050,32.38333,-98.16667,
5460266,6/13/2005,2219,33.16667,-96.36667,
5460264,6/13/2005,2230,33.53333,-97.35,
5458644,6/13/2005,2250,33.81667,-97.86667,
5460257,6/13/2005,2300,33.36667,-98.76667,
5460258,6/13/2005,2322,33.36667,-98.76667,
5460259,6/13/2005,2325,33.26667,-98.51667,
5460265,6/13/2005,2330,32.91667,-98.08333,
5460260,6/13/2005,2336,33.2,-98.38333,
5460261,6/13/2005,2337,31.43333,-102.56667,
5460262,6/13/2005,2338,33.46667,-96.81667,
5460263,6/13/2005,2346,33.11667,-98.58333,
5457221,6/14/2005,1530,31.4,-103.5,
5457226,6/14/2005,1638,31.73333,-103.56667,
5452096,6/15/2005,1525,29.7,-95.48333,
5460598,6/15/2005,1650,30.1,-93.9,
5460601,6/15/2005,1720,30.1,-94.08333,
5481570,6/16/2005,1520,33.5,-94.61667,
5481648,6/16/2005,1605,33.2,-94.31667,
5465816,6/16/2005,1909,33.91667,-100.86667,
5465818,6/16/2005,1925,33.61667,-100.83333,
5465819,6/16/2005,1925,33.61667,-100.83333,
5481659,6/16/2005,1959,31.95,-94.8,
5481660,6/16/2005,1959,31.95,-94.8,
5465820,6/16/2005,2005,PADUCAH,6/16/2005,Measured by the Texas Tech/West Texas Mesonet.
5459149,6/16/2005,2010,36.43333,-100.13333,
5460267,6/17/2005,138,33.75,-96.55,
5460268,6/17/2005,212,33.58333,-96.2,
5460269,6/17/2005,216,33.68333,-96.06667,
5460271,6/17/2005,222,33.6,-96.16667,
5460272,6/17/2005,235,33.75,-95.53333,
5481665,6/17/2005,415,33.43333,-94.06667,
5460698,6/18/2005,1605,29.9,-93.93333,
5460697,6/18/2005,1624,29.9,-93.91667,
5456908,6/19/2005,2000,29.8,-104.31667,
5465809,6/30/2005,1955,MORTON,6/30/2005,Measured by the Texas Tech/West Texas Mesonet.
5465808,6/30/2005,2000,MORTON,6/30/2005,Measured by the Texas Tech/West Texas Mesonet.
5465810,6/30/2005,2230,RALLS,6/30/2005,Measured by the Texas Tech/West Texas Mesonet.
5464612,7/1/2005,155,36.43333,-100.13333,
5467087,7/1/2005,936,33.58333,-96.18333,
5467088,7/1/2005,1015,33.33333,-96.13333,
5467090,7/1/2005,1020,32.93333,-98.06667,
5467089,7/1/2005,1029,32.78333,-98.03333,
5467092,7/1/2005,1036,32.8,-98.1,
5467093,7/1/2005,1038,32.75,-98.01667,
5467094,7/1/2005,1112,32.5,-97.86667,
5467095,7/1/2005,1117,32.61667,-97.6,
5467098,7/1/2005,1202,32.46667,-97.41667,
5467099,7/1/2005,1230,32.48333,-96.98333,
5481188,7/1/2005,1230,32.48333,-94.65,
5467100,7/1/2005,1800,32.78333,-98.95,
5464366,7/1/2005,1900,31.43333,-103.4,
5464365,7/1/2005,1925,31.11667,-103.58333,
5464508,7/1/2005,1940,GRAHAM CHAPEL,7/1/2005,Measured by the Texas Tech/West Texas mesonet station.
5464512,7/1/2005,2045,MULESHOE,7/1/2005,Measured by the Texas Tech/West Texas mesonet station.
5464364,7/1/2005,2115,32.48333,-101.03333,
5464513,7/1/2005,2152,33.48333,-100.85,
5468647,7/1/2005,2220,32.76667,-100.15,
5464514,7/1/2005,2245,CROSBYTON,7/1/2005,Measured by the Texas Tech/West Texas mesonet station 6 miles northwest of White River Lake.
5458681,7/1/2005,2305,30.91667,-96.1,
5467305,7/2/2005,35,32.75,-98.98333,
5464610,7/2/2005,45,HUTCHISON CO ARPT,7/2/2005,Measured at the ASOS site at the Borger Airport.
5464611,7/2/2005,115,35.41667,-101.46667,
5467306,7/2/2005,905,32.2,-95.85,
5481913,7/2/2005,1035,32.25,-94.93333,
5481914,7/2/2005,1040,31.91667,-94.66667,
5481915,7/2/2005,1120,32.15,-94.35,
5481916,7/2/2005,1135,31.78333,-94.18333,
5481917,7/2/2005,1135,32.15,-94.18333,
5481918,7/2/2005,1145,31.75,-93.88333,
5467309,7/2/2005,2045,31.78333,-96.46667,
5467311,7/2/2005,2100,31.68333,-96.5,
5467312,7/2/2005,2106,31.63333,-96.43333,
5467313,7/2/2005,2115,31.61667,-96.41667,
5467314,7/2/2005,2120,31.53333,-96.4,
5467315,7/2/2005,2225,31.15,-96.13333,
5463044,7/3/2005,1755,32.15,-101.41667,
5465924,7/4/2005,1800,32.81667,-99,
5467320,7/4/2005,1911,31.66667,-100.73333,
5467321,7/4/2005,1917,31.66667,-100.73333,
5467322,7/4/2005,1918,31.9,-100.5,
5467324,7/4/2005,2003,31.48333,-100.46667,
5467325,7/4/2005,2011,31.53333,-100.43333,
5467527,7/4/2005,2013,33.6,-98.45,
5463050,7/4/2005,2018,31.56667,-101.65,
5463054,7/4/2005,2040,31.7,-101.93333,
5463059,7/4/2005,2050,31.68333,-102,
5463057,7/4/2005,2200,31.38333,-102.11667,
5467326,7/4/2005,2210,32.73333,-99.3,
5464413,7/5/2005,15,AMHERST,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5464414,7/5/2005,20,AMHERST,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5464415,7/5/2005,35,33.85,-102.31667,
5464506,7/5/2005,100,33.81667,-102.16667,
5464416,7/5/2005,111,33.58333,-101.93333,
5464417,7/5/2005,145,TAHOKA,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5464419,7/5/2005,200,MORTON,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5464420,7/5/2005,210,MORTON,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.  Several large trees downed by strong thunderstorm wind gusts.
5464421,7/5/2005,225,MORTON,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5464422,7/5/2005,230,MORTON,7/5/2005,Measured by the Texas Tech/West Texas mesonet station.
5481910,7/5/2005,245,33.18333,-95.23333,
5481911,7/5/2005,315,33.21667,-95.18333,
5464604,7/5/2005,2250,35.13333,-101.9,
5464427,7/6/2005,114,34.2,-102.13333,
5464428,7/6/2005,115,LEVELLAND,7/6/2005,Measured by the Texas Tech/West Texas mesonet station.  Several power lines and large trees downed.
5464429,7/6/2005,155,LUBBOCK,7/6/2005,Measured by the Texas Tech/West Texas mesonet station.
5463144,7/6/2005,355,SNYDER,7/6/2005,The Snyder AWOS (KSYS) measured a thunderstorm outflow wind gust of 61 miles per hour.  No damage was reported.
5467328,7/6/2005,500,33.31667,-99.86667,
5463143,7/6/2005,1006,WINK,7/6/2005,The Wink ASOS (KINK) measured a wind gust of 62 miles per hour.  No damage was reported.
5458682,7/6/2005,1605,29.66667,-95.01667,
5458683,7/6/2005,1630,29.66667,-95.01667,
5458685,7/6/2005,1645,29.73333,-95.36667,
5463145,7/6/2005,2025,31.45,-103.4,
5464704,7/6/2005,2138,35.26667,-102.68333,
5464707,7/6/2005,2147,35.25,-102.68333,
5464762,7/6/2005,2208,35.26667,-102.71667,
5464410,7/7/2005,15,34.71667,-100.53333,
5464411,7/7/2005,40,SILVERTON,7/7/2005,Measured by the Texas Tech/West Texas mesonet station.
5464412,7/7/2005,45,SILVERTON,7/7/2005,Measured by the Texas Tech/West Texas mesonet station.
5465930,7/7/2005,845,32.96667,-97.28333,
5465932,7/7/2005,1130,31.75,-95.63333,
5465925,7/7/2005,1145,31.61667,-95.53333,
5458686,7/7/2005,1200,29.01667,-95.4,
5458687,7/7/2005,1200,31.48333,-95.46667,
5481906,7/7/2005,1230,32.05,-95.26667,
5481907,7/7/2005,1241,31.48333,-94.93333,
5481904,7/7/2005,1305,31.35,-94.73333,
5481905,7/7/2005,1306,31.75,-94.85,
5458688,7/7/2005,1350,28.95,-96.06667,
5458689,7/7/2005,1357,28.98333,-95.95,
5458690,7/7/2005,1644,30.15,-94.73333,
5465563,7/7/2005,1713,30.08333,-99.26667,
5465564,7/7/2005,1725,30.41667,-98.26667,
5458691,7/7/2005,1744,29.7,-95.2,
5465565,7/7/2005,1810,30.66667,-97.7,
5465566,7/7/2005,1815,30.31667,-98.4,
5465926,7/7/2005,1900,30.88333,-96.6,
5465570,7/7/2005,1900,30.36667,-97.58333,
5465571,7/7/2005,1907,30.35,-97.35,
5465572,7/7/2005,1910,29.86667,-98.25,
5465929,7/7/2005,1930,30.88333,-96.6,
5461078,7/7/2005,1940,30.18333,-96.93333,
5461079,7/7/2005,2015,29.86667,-97.81667,
5461080,7/7/2005,2045,29.56667,-97.93333,
5463148,7/8/2005,2227,32.26667,-102.55,
5467331,7/9/2005,1840,31.9,-100.48333,
5467332,7/9/2005,1850,31.9,-100.48333,
5467333,7/9/2005,1925,31.61667,-100.43333,
5463149,7/10/2005,1555,31.78333,-102.26667,
5463150,7/10/2005,1645,31.21667,-101.9,
5463213,7/10/2005,2020,GAIL,7/10/2005,A Texas Tech Mesonet site two miles southeast of Gail measured a wind gust of 58 miles per hour.  No damage was reported.
5458693,7/11/2005,1355,30,-95.25,
5465933,7/11/2005,1535,31.16667,-97.2,
5465935,7/11/2005,1630,32.76667,-96.78333,
5465936,7/11/2005,1648,32.76667,-96.78333,
5465918,7/11/2005,1650,EL PASO INTL ARPT,7/11/2005,"Outflow from a severe thunderstorm produced damaging winds across the eastern portion of El Paso, with a gust of 68 mph measured at the El Paso International Airport. Power lines and trees were reported down, and visibilities lowered sharply in blowing dust. Heavy rain and small hail also accompanied the storm just to the east of El Paso."
5465937,7/11/2005,1650,32.76667,-96.6,
5465939,7/11/2005,1750,32.51667,-96.83333,
5465938,7/11/2005,1840,32.36667,-96.65,
5464598,7/11/2005,1904,34.9,-100.78333,
5465940,7/12/2005,1230,33.21667,-97.15,
5465941,7/12/2005,1235,33.11667,-97.18333,
5481867,7/12/2005,1615,32.48333,-94.73333,
5481868,7/12/2005,1620,32.48333,-94.73333,
5465943,7/12/2005,1630,32.71667,-96.78333,
5465944,7/12/2005,1650,32.58333,-96.85,
5466046,7/12/2005,1700,31.2,-97.28333,
5465945,7/12/2005,1900,32.23333,-95.85,
5464600,7/12/2005,1922,36.43333,-100.13333,
5458957,7/13/2005,1345,29.73333,-95.36667,
5466050,7/13/2005,1400,31.91667,-97.65,
5466048,7/13/2005,1515,32.58333,-96.31667,
5466049,7/13/2005,1518,32.5,-96.96667,
5481872,7/13/2005,1650,31.8,-95.1,
5481866,7/13/2005,1835,31.25,-93.98333,
5463280,7/13/2005,2000,32.88333,-101.15,
5458958,7/14/2005,1050,30.31667,-95.45,
5466051,7/14/2005,1300,31.41667,-97.51667,
5461081,7/14/2005,1340,30.78333,-97.43333,
5467588,7/14/2005,1440,34.03333,-98.23333,
5466053,7/14/2005,1540,33.61667,-96.91667,
5481864,7/14/2005,1654,32.73333,-94.76667,
5481865,7/14/2005,1705,32.55,-94.8,
5466054,7/14/2005,1811,32.73333,-96.28333,
5466055,7/14/2005,1815,32.58333,-96.31667,
5466056,7/14/2005,1900,32.35,-97.4,
5461085,7/14/2005,1910,29.1,-97.28333,
5466059,7/14/2005,1938,32.33333,-96.63333,
5466060,7/14/2005,1952,32.3,-98.3,
5466061,7/14/2005,2000,32.2,-95.85,
5466062,7/14/2005,2000,32.55,-95.86667,
5466063,7/14/2005,2000,32.1,-96.71667,
5466064,7/14/2005,2016,32.23333,-98.21667,
5463282,7/14/2005,2020,32.23333,-101.46667,
5466065,7/14/2005,2020,32.48333,-96.75,
5466066,7/14/2005,2030,32.48333,-96.98333,
5466175,7/15/2005,1515,32.71667,-96.28333,
5466177,7/15/2005,1518,33.03333,-95.96667,
5466178,7/15/2005,1550,33.65,-95.53333,
5466179,7/15/2005,1553,33.13333,-96.5,
5466180,7/15/2005,1600,33.65,-95.53333,
5466181,7/15/2005,1600,32.86667,-95.81667,
5466184,7/15/2005,1630,32.76667,-96.7,
5466186,7/15/2005,1820,32.41667,-96.85,
5466187,7/15/2005,1830,32.4,-97.33333,
5458962,7/22/2005,1443,30.35,-95.55,
5467336,7/23/2005,1545,32.3,-100.48333,
5463215,7/25/2005,1924,WINK,7/25/2005,The Wink ASOS (KINK) recorded severe thunderstorm wind gusts between 62 and 68 miles per hour over a period of approximately ten minutes.  No damage was reported.
5463224,7/26/2005,1715,31.66667,-102.36667,
5463223,7/26/2005,1720,31.68333,-102.38333,
5467337,7/26/2005,1735,32.43333,-100.53333,
5458963,7/29/2005,1506,28.95,-95.25,
5471151,8/2/2005,1604,30.91667,-96.56667,
5469287,8/3/2005,1630,30.66667,-98.36667,
5469590,8/3/2005,1650,30.3,-93.75,
5465267,8/3/2005,1710,GRAHAM CHAPEL,8/3/2005,Measured by the Texas Tech/West Texas mesonet station.
5469285,8/4/2005,430,ODESSA,8/4/2005,The Automated Weather Observing System at Odessa Schlemeyer Airport (KODO) measured a 72 mph wind gust.
5482119,8/4/2005,1410,32.5,-95.16667,
5482120,8/4/2005,1415,32.5,-95.25,
5482121,8/4/2005,1450,32.23333,-95.21667,
5471153,8/4/2005,1530,33.41667,-98.38333,
5480821,8/4/2005,1550,31.6,-94.66667,
5480822,8/4/2005,1550,31.6,-94.66667,
5471199,8/4/2005,1637,33,-96.56667,
5471200,8/4/2005,1700,32.96667,-96.48333,
5480824,8/4/2005,1850,31.1,-94.36667,
5471203,8/5/2005,1250,32.75,-97.35,
5471205,8/5/2005,1300,33.21667,-97.15,
5471204,8/5/2005,1345,32.75,-97.35,
5471207,8/5/2005,1430,33.13333,-96.11667,
5472863,8/5/2005,1520,33.9,-98.5,
5471208,8/6/2005,1650,32.73333,-97.11667,
5482116,8/7/2005,1510,32.41667,-94.66667,
5469777,8/7/2005,1715,30.03333,-94.33333,
5469492,8/7/2005,1717,30.35,-95.1,
5482115,8/7/2005,1734,33.5,-94.61667,
5471215,8/8/2005,1410,32.91667,-96.63333,
5471268,8/8/2005,1500,32.26667,-97.66667,
5473804,8/8/2005,1815,30.96667,-102.18333,
5482112,8/8/2005,2004,32.48333,-94.06667,
5482113,8/8/2005,2012,32.53333,-94.23333,
5469493,8/9/2005,1319,29.7,-95.11667,
5469426,8/9/2005,1740,29.73333,-99.75,
5472150,8/10/2005,1730,28.65,-97.83333,
5472434,8/10/2005,1745,28.45,-97.86667,
5469651,8/10/2005,1925,29.58333,-97.1,
5473810,8/12/2005,1713,31.36667,-102.36667,
5482109,8/14/2005,1615,32.45,-94.76667,
5469496,8/15/2005,1330,30.26667,-95.68333,
5469541,8/15/2005,1333,30,-95.25,
5465261,8/21/2005,1630,PLAINVIEW,8/21/2005,Measured by the Texas Tech/West Texas mesonet station.
5482025,8/22/2005,1355,31.78333,-94.05,
5482023,8/22/2005,1515,31.33333,-93.76667,
5482028,8/22/2005,1720,31.85,-95.21667,
5469544,8/22/2005,1725,30.81667,-95.13333,
5482022,8/23/2005,1640,32.48333,-94.06667,
5482020,8/23/2005,1750,31.98333,-95.21667,
5471416,8/23/2005,2152,33.15,-95.85,
5471418,8/24/2005,200,33.15,-95.95,
5469669,8/26/2005,1600,35.66667,-101.38333,
5469670,8/26/2005,1600,35.66667,-101.38333,
5471865,8/26/2005,1714,31.78333,-106.43333,
5469673,8/26/2005,1716,35.5,-101.01667,
5469676,8/26/2005,1900,MC LEAN,8/26/2005,The wind gust was measured at the Texas MesoNet station near McLean. The high winds twisted up a barn and the roof tin was blown into a neighboring yard...large tree limbs broken and some trees blown over...a couple of guard lights ripped up...a press box was blown into the stands at a football field...and three tractor-trailers were blown over on Interstate 40 near McLean.
5469680,8/27/2005,36,(DHT)DALHART MUNI AR,8/27/2005,The wind gust was measured at the Dalhart Municipal Airport.
5481205,8/27/2005,1440,33,-94.6,
5481272,8/27/2005,1520,32.91667,-94.7,
5481194,8/27/2005,1615,33,-94.95,
5482009,8/27/2005,1617,32.18333,-94.51667,
5482010,8/27/2005,1635,32.53333,-94.93333,
5481205,8/27/2005,1440,33,-94.6,
5481272,8/27/2005,1520,32.91667,-94.7,
5481194,8/27/2005,1615,33,-94.95,
5482009,8/27/2005,1617,32.18333,-94.51667,
5482010,8/27/2005,1635,32.53333,-94.93333,
5471421,8/27/2005,1640,32.51667,-96.31667,
5482012,8/27/2005,1700,31.96667,-94.06667,
5482013,8/27/2005,1700,31.78333,-94.2,
5482014,8/27/2005,1705,32.35,-95.3,
5482015,8/27/2005,1715,32.16667,-95.11667,
5482016,8/27/2005,1745,31.51667,-94.11667,
5482017,8/27/2005,1800,31.33333,-93.85,
5464719,8/27/2005,1830,33.18333,-101.51667,
5482018,8/27/2005,1830,31.15,-94.43333,
5464720,8/27/2005,1835,GRAHAM CHAPEL,8/27/2005,Measured by the Texas Tech/West Texas mesonet station.
5469661,8/27/2005,2015,35.26667,-102.91667,
5469282,8/28/2005,15,31.85,-102.36667,
5472509,8/28/2005,1741,PECOS,8/28/2005,The KPEQ Automated Weather Observing System southwest of Pecos reported a wind gust of 79 mph.  No damage was reported.
5471917,8/28/2005,1946,31.78333,-106.43333,
5475912,8/31/2005,1545,26.48333,-98.4,
5475913,8/31/2005,1713,26.3,-98.16667,
5465271,9/11/2005,1815,34.66667,-101.05,
5465270,9/11/2005,2110,33.9,-100.85,
5476112,9/13/2005,1740,34.8,-100.03333,
5465550,9/14/2005,1615,PADUCAH,9/14/2005,"Measured by the Texas Tech/West Texas mesonet station.  Several large trees downed by thunderstorm wind gusts as reported by an NWS Cooperative Observer near Paducah, TX."
5465551,9/14/2005,1625,33.81667,-100.51667,
5475069,9/14/2005,1710,33.78333,-99.8,
5475070,9/14/2005,1715,33.88333,-99.76667,
5475071,9/14/2005,1730,33.73333,-99.73333,
5478766,9/14/2005,1730,30.88333,-102.45,
5475161,9/14/2005,1735,33.98333,-99.71667,
5475168,9/14/2005,1738,33.68333,-99.8,
5478837,9/14/2005,1745,30.86667,-102.85,
5475163,9/14/2005,1825,33.63333,-99.51667,
5475164,9/14/2005,1830,33.75,-99.8,
5475165,9/14/2005,1830,33.63333,-99.51667,
5465555,9/14/2005,1955,CROSBYTON,9/14/2005,Measured by the Texas Tech/West Texas mesonet station located 6 miles northwest of White River Lake.
5477975,9/15/2005,1337,33.08333,-97.53333,
5477968,9/15/2005,1545,32.76667,-96.6,
5477970,9/15/2005,1615,32.63333,-96.45,
5477971,9/15/2005,1640,32.4,-97.9,
5478049,9/15/2005,1700,32.28333,-97.75,
5477974,9/15/2005,1718,32.66667,-95.71667,
5465824,9/17/2005,1715,FLOYDADA,9/17/2005,Measured by the Texas Tech/West Texas mesonet station.
5478030,9/28/2005,1715,32.53333,-96.66667,
5478031,9/28/2005,1730,33.63333,-96.56667,
5477984,9/28/2005,1747,33.48333,-96.23333,
5477985,9/28/2005,1751,33.51667,-95.7,
5477986,9/28/2005,1804,33.31667,-96.25,
5477987,9/28/2005,1824,33.36667,-95.68333,
5478068,9/28/2005,1835, , ,
5478024,9/28/2005,1857,33.31667,-95.55,
5478025,9/28/2005,1900,33,-95.93333,
5478026,9/28/2005,1905,32.76667,-96.58333,
5478027,9/28/2005,1905,32.9,-96.56667,
5479310,10/9/2005,1530,31.33333,-102.81667,
5479311,10/9/2005,1610,31.08333,-102.38333,
5477260,10/27/2005,1340,28.65,-99.21667,
5481992,10/27/2005,1400,28.65,-99.16667,
5477261,10/27/2005,1609,27.96667,-98.61667,
5477263,10/27/2005,1645,27.76667,-98.48333,
5477265,10/27/2005,1647,27.78333,-98.43333,
5477268,10/27/2005,1710,27.71667,-98.3,
5477307,10/27/2005,1720,27.58333,-98.31667,
5477308,10/27/2005,1725,27.58333,-98.28333,
5477309,10/27/2005,1800,27.4,-98.18333,
5477311,10/27/2005,1805,27.33333,-98.13333,
5481132,10/27/2005,1829,27.23333,-98.05,
5481133,10/27/2005,1834,27.18333,-98.1,
5476821,10/31/2005,26,PERRYTON,10/31/2005,The high winds were measured at the Perryton ASOS station.
5476822,10/31/2005,100,36.45,-100.53333,
5476604,10/31/2005,1210,31.51667,-97.65,
5476605,10/31/2005,1245,31.1,-97.35,
5481053,10/31/2005,1249,33.33333,-94.55,
5481052,10/31/2005,1300,32.8,-94.95,
5481048,10/31/2005,1307,33.43333,-94.2,
5481041,10/31/2005,1315,33.2,-94.68333,
5481045,10/31/2005,1320,33.2,-94.31667,
5481049,10/31/2005,1322,33.43333,-94.06667,
5478715,10/31/2005,1456,30.53333,-96.68333,
5478716,10/31/2005,1500,30.56667,-96.33333,
5478718,10/31/2005,1500,31.31667,-95.45,
5478719,10/31/2005,1545,29.95,-96.26667,
5478721,10/31/2005,1648,29.96667,-95.2,
5478722,10/31/2005,1648,29.93333,-95.13333,
5478723,10/31/2005,1648,29.93333,-95.75,
5478724,10/31/2005,1648,29.7,-95.2,
5481134,10/31/2005,2123,26.06667,-97.2,
5481647,11/15/2005,1837,(NGP)NAS CORPUS CHRI,11/15/2005,"Measured by NGP ASOS.  Wind damage also observed on the JFK causeway, where four illumination heads on the illumination poles were damage, including one completely blown off.  Unable to confirm exact wind speed over the causeway, and structural integrity of illumination heads were in question according to engineers."
5480568,11/27/2005,1705,33.23333,-94.73333,
5480574,11/27/2005,1730,33.33333,-94.35,
5480576,11/27/2005,1745,32.23333,-95.21667,
5480591,11/27/2005,1900,32.48333,-94.73333,
5483111,1/12/2006,2330,33.11667,-94.13333,
5492141,2/1/2006,2230,31.01667,-95.56667,
5492149,2/10/2006,1650,29.53333,-95.11667,
5496349,3/8/2006,1740,LEVELLAND,3/8/2006,
5496350,3/8/2006,1749,LUBBOCK INTL ARPT,3/8/2006,
5496348,3/8/2006,1805,ABERNATHY,3/8/2006,
5498276,3/9/2006,1,31.73333,-97.01667,
5498277,3/9/2006,530,32.88333,-95.68333,
5498278,3/9/2006,545,33.2,-95.6,
5494773,3/9/2006,623,33.58333,-94.91667,
5494774,3/9/2006,630,33.55,-94.78333,
5490498,3/9/2006,640,31.95,-95.28333,
5494775,3/9/2006,655,33.16667,-94.98333,
5494776,3/9/2006,715,33.45,-94.41667,
5490398,3/9/2006,725,31.91667,-94.66667,
5494777,3/9/2006,730,32.15,-94.8,
5490392,3/9/2006,750,31.6,-94.63333,
5490393,3/9/2006,750,32.15,-94.35,
5490394,3/9/2006,750,31.6,-94.66667,
5490395,3/9/2006,810,32.03333,-94.36667,
5490385,3/9/2006,920,31.46667,-94.11667,
5490386,3/9/2006,925,31.25,-93.98333,
5498282,3/13/2006,111,33.15,-96.83333,
5498948,3/19/2006,1846,32.45,-97.8,
5489711,3/19/2006,2005,29.73333,-99.81667,
5489792,3/19/2006,2200,29.16667,-99.86667,
5489794,3/19/2006,2330,29.35,-99.13333,
5489795,3/20/2006,10,29.35,-98.88333,
5497480,3/28/2006,1306,28.85,-96.88333,
5497483,3/28/2006,1627,27.58333,-97.8,
5490403,3/28/2006,1817,31.45,-103.38333,
5490401,3/28/2006,1915,31.85,-103.08333,
5490412,3/28/2006,2215,31.56667,-102.55,
5496152,3/28/2006,2238,31.68333,-102.38333,
5494216,3/30/2006,1714,33.81667,-97.98333,
5498066,3/30/2006,2041,33.73333,-96.56667,
5498077,3/30/2006,2306,33.55,-95.73333,
5498078,3/30/2006,2325,PARIS,3/30/2006,62 MPH wind gust reported at Paris Airport by AWOS.
5497494,4/1/2006,1708,(CDS)CHILDRESS ARPT,4/1/2006,A severe thunderstorm produced wind gusts up to 72 MPH at the Childress Airport. The Texas Department of Public Safety reported that the winds were accompanied by large hail. No reports of significant damage were received.
5496923,4/11/2006,555,34.56667,-102.3,
5496680,4/18/2006,2025,30.2,-98.08333,
5496683,4/19/2006,1800,28.51667,-99.85,
5503177,4/19/2006,2342,32.93333,-97.25,
5503179,4/20/2006,0,IRVING,4/20/2006,Official observation at Dallas/Fort Worth Airport of 60 MPH wind gust.
5501949,4/20/2006,230,30.93333,-97.23333,
5503309,4/20/2006,1530,30.81667,-99.31667,
5496857,4/20/2006,1635,29.85,-97.81667,
5496859,4/20/2006,1645,30.28333,-96.95,
5501950,4/20/2006,1700,31.01667,-97.3,
5496862,4/20/2006,1720,30.86667,-98.08333,
5503190,4/20/2006,1725,30.88333,-96.6,
5503193,4/20/2006,1813,31.08333,-98,
5496864,4/20/2006,1830,30.7,-97.83333,
5503194,4/20/2006,1830,31.1,-97.35,
5501951,4/20/2006,1839, , ,
5496865,4/20/2006,1850,30.81667,-97.6,
5496867,4/20/2006,1900,30.73333,-97.58333,
5501942,4/20/2006,1905,31.06667,-98.23333,
5501944,4/20/2006,1928,31.13333,-97.91667,
5501946,4/20/2006,1945,31.05,-97.73333,
5502147,4/20/2006,2022,30.66667,-96.36667,
5496868,4/20/2006,2030,30.38333,-97.85,
5502148,4/20/2006,2032,30.78333,-96.26667,
5502149,4/20/2006,2032,30.8,-96.3,
5502151,4/21/2006,415,29.71667,-96.55,
